0.3141592654	0.6283185307	-352044424974813.5625000000
0.3141592654	1.2566370614	-498683879986293.5000000000
0.3141592654	1.8849555922	-352044889319823.5625000000
0.3141592654	2.5132741229	-371977518692821.1250000000
0.3141592654	3.1415926536	-352044428628297.7500000000
0.3141592654	3.7699111843	-390081856333782.3125000000
0.3141592654	4.3982297150	-352011037836647.3750000000
0.3141592654	5.0265482457	-355274152985719.0000000000
0.3141592654	5.6548667765	-372197031058892.9375000000
0.3141592654	6.2831853072	-356903997733938.5625000000
0.6283185307	0.6283185307	-1506513213216024.5000000000
0.6283185307	1.2566370614	-400950728146929.4375000000
0.6283185307	1.8849555922	-343017403723556.6250000000
0.6283185307	2.5132741229	-338573431263554.8125000000
0.6283185307	3.1415926536	-476024812297454.5625000000
0.6283185307	3.7699111843	-351743459916624.3125000000
0.6283185307	4.3982297150	102971218999599.8125000000
0.6283185307	5.0265482457	-352044728194866.3125000000
0.6283185307	5.6548667765	-606434636424853.6250000000
0.6283185307	6.2831853072	-380478982007306.0000000000
0.9424777961	0.6283185307	-352051061076168.6250000000
0.9424777961	1.2566370614	-532751215907321.5625000000
0.9424777961	1.8849555922	-204976881111978.6250000000
0.9424777961	2.5132741229	-575630451927064.1250000000
0.9424777961	3.1415926536	-338562747328822.5000000000
0.9424777961	3.7699111843	-352047273063014.7500000000
0.9424777961	4.3982297150	-230099334451079.4062500000
0.9424777961	5.0265482457	-352131212169053.4375000000
0.9424777961	5.6548667765	-352595644348763.6250000000
0.9424777961	6.2831853072	-515973453280256.8750000000
1.2566370614	0.6283185307	-982800590311048.7500000000
1.2566370614	1.2566370614	-352139177176450.5000000000
1.2566370614	1.8849555922	-432047814532537.8750000000
1.2566370614	2.5132741229	-351214031979505.3750000000
1.2566370614	3.1415926536	241287416761598.3750000000
1.2566370614	3.7699111843	-351309433848416.8125000000
1.2566370614	4.3982297150	-273987247701183.4375000000
1.2566370614	5.0265482457	-352027021380701.5625000000
1.2566370614	5.6548667765	-216460979791995.8750000000
1.2566370614	6.2831853072	-913562023943921.6250000000
1.5707963268	0.6283185307	-460618492944456.0000000000
1.5707963268	1.2566370614	-352031604243286.0625000000
1.5707963268	1.8849555922	-217464166966783.2500000000
1.5707963268	2.5132741229	-352048013316991.1875000000
1.5707963268	3.1415926536	4713918193396004.0000000000
1.5707963268	3.7699111843	-352045954427226.9375000000
1.5707963268	4.3982297150	-352047840013788.4375000000
1.5707963268	5.0265482457	-478276199979100.5625000000
1.5707963268	5.6548667765	-352044966378026.1875000000
1.5707963268	6.2831853072	-659319267793393.3750000000
1.8849555922	0.6283185307	-816501074027670.2500000000
1.8849555922	1.2566370614	15527721071878072.0000000000
1.8849555922	1.8849555922	-306628434270416.1250000000
1.8849555922	2.5132741229	-352042189203440.8125000000
1.8849555922	3.1415926536	-351067315178145.5000000000
1.8849555922	3.7699111843	-847207896459414.8750000000
1.8849555922	4.3982297150	-352045595275020.0625000000
1.8849555922	5.0265482457	-352044627567272.9375000000
1.8849555922	5.6548667765	-110160692433491.5312500000
1.8849555922	6.2831853072	-351518589647798.1250000000
2.1991148575	0.6283185307	-381157852265268.1875000000
2.1991148575	1.2566370614	10569263380676620.0000000000
2.1991148575	1.8849555922	-352044670695095.1875000000
2.1991148575	2.5132741229	-275418641916199.1875000000
2.1991148575	3.1415926536	-1275302477560111.5000000000
2.1991148575	3.7699111843	-352047439012337.3125000000
2.1991148575	4.3982297150	-1724286541739760.0000000000
2.1991148575	5.0265482457	-352047147403598.6250000000
2.1991148575	5.6548667765	-352031588237801.5000000000
2.1991148575	6.2831853072	-394940715223086.6250000000
2.5132741229	0.6283185307	-352049900122668.6875000000
2.5132741229	1.2566370614	5316671112171608.0000000000
2.5132741229	1.8849555922	-352048504666521.0000000000
2.5132741229	2.5132741229	-351418029019472.1250000000
2.5132741229	3.1415926536	-430965017192411.1875000000
2.5132741229	3.7699111843	-215887519764476.8750000000
2.5132741229	4.3982297150	-352045675285595.4375000000
2.5132741229	5.0265482457	-352043626146023.5000000000
2.5132741229	5.6548667765	-214274640430950.2812500000
2.5132741229	6.2831853072	-351886939768799.8750000000
2.8274333882	0.6283185307	-351791193551811.5625000000
2.8274333882	1.2566370614	-376621497689125.4375000000
2.8274333882	1.8849555922	-351538124523713.0000000000
2.8274333882	2.5132741229	-894753971618998.1250000000
2.8274333882	3.1415926536	-348357865703209.7500000000
2.8274333882	3.7699111843	-352072550249120.3125000000
2.8274333882	4.3982297150	-352044484335745.5000000000
2.8274333882	5.0265482457	-352052135621272.8125000000
2.8274333882	5.6548667765	-352057310351327.2500000000
2.8274333882	6.2831853072	-352121205088849.6250000000
