0.0654498469	0.2617993878	0.9796164320
0.0654498469	0.5235987756	-0.9729091121
0.0654498469	0.7853981634	1.0132503705
0.0654498469	1.0471975512	-0.9815512433
0.0654498469	1.3089969390	-0.9849256630
0.0654498469	1.5707963268	1.0130810613
0.0654498469	1.8325957146	-0.9845068420
0.0654498469	2.0943951024	-0.9848976470
0.0654498469	2.3561944902	-0.3430520563
0.0654498469	2.6179938780	-0.9853544308
0.0654498469	2.8797932658	0.9877528700
0.0654498469	3.1415926536	-0.9849224361
0.0654498469	3.4033920414	1.0137769736
0.0654498469	3.6651914292	0.9630229512
0.0654498469	3.9269908170	-0.9848659099
0.0654498469	4.1887902048	1.0128768068
0.0654498469	4.4505895926	1.0035612699
0.0654498469	4.7123889804	-0.9848138100
0.0654498469	4.9741883682	-0.9851715236
0.0654498469	5.2359877560	1.0036279781
0.0654498469	5.4977871438	1.0134821716
0.0654498469	5.7595865316	-0.9854888513
0.0654498469	6.0213859194	1.0137801971
0.0654498469	6.2831853072	-0.9854483661
0.1963495408	0.2617993878	0.9165478278
0.1963495408	0.5235987756	-0.9513664029
0.1963495408	0.7853981634	1.0137183909
0.1963495408	1.0471975512	-0.9759591743
0.1963495408	1.3089969390	-0.9854183624
0.1963495408	1.5707963268	1.0132568270
0.1963495408	1.8325957146	-0.9829644269
0.1963495408	2.0943951024	-0.9853423106
0.1963495408	2.3561944902	-0.7257733928
0.1963495408	2.6179938780	-0.9851048803
0.1963495408	2.8797932658	0.9403035527
0.1963495408	3.1415926536	-0.9849186159
0.1963495408	3.4033920414	1.0137845976
0.1963495408	3.6651914292	0.9865551189
0.1963495408	3.9269908170	-0.9852723735
0.1963495408	4.1887902048	1.0133764334
0.1963495408	4.4505895926	0.9858612602
0.1963495408	4.7123889804	-0.9852749781
0.1963495408	4.9741883682	-0.9850169179
0.1963495408	5.2359877560	0.9861504181
0.1963495408	5.4977871438	1.0137559640
0.1963495408	5.7595865316	-0.9854767718
0.1963495408	6.0213859194	1.0137858806
0.1963495408	6.2831853072	-0.9854503408
0.3272492347	0.2617993878	0.6376746573
0.3272492347	0.5235987756	-0.8495559474
0.3272492347	0.7853981634	1.0137702051
0.3272492347	1.0471975512	-0.9475224442
0.3272492347	1.3089969390	-0.9854817421
0.3272492347	1.5707963268	1.0119547207
0.3272492347	1.8325957146	-0.9757616681
0.3272492347	2.0943951024	-0.9851836914
0.3272492347	2.3561944902	-0.9124898842
0.3272492347	2.6179938780	-0.9839436081
0.3272492347	2.8797932658	0.7277882312
0.3272492347	3.1415926536	-0.9842380722
0.3272492347	3.4033920414	1.0137854674
0.3272492347	3.6651914292	1.0029312654
0.3272492347	3.9269908170	-0.9849288698
0.3272492347	4.1887902048	1.0133635829
0.3272492347	4.4505895926	0.9000223689
0.3272492347	4.7123889804	-0.9851454671
0.3272492347	4.9741883682	-0.9846766402
0.3272492347	5.2359877560	0.9014366943
0.3272492347	5.4977871438	1.0137840948
0.3272492347	5.7595865316	-0.9854220789
0.3272492347	6.0213859194	1.0137861321
0.3272492347	6.2831853072	-0.9854523317
0.4581489286	0.2617993878	-0.2239376753
0.4581489286	0.5235987756	-0.4337847226
0.4581489286	0.7853981634	1.0137560420
0.4581489286	1.0471975512	-0.8193679374
0.4581489286	1.3089969390	-0.9854915830
0.4581489286	1.5707963268	1.0057219394
0.4581489286	1.8325957146	-0.9427705141
0.4581489286	2.0943951024	-0.9841767548
0.4581489286	2.3561944902	-0.9671738722
0.4581489286	2.6179938780	-0.9785932034
0.4581489286	2.8797932658	0.0010915836
0.4581489286	3.1415926536	-0.9826006268
0.4581489286	3.4033920414	1.0137856849
0.4581489286	3.6651914292	1.0101262714
0.4581489286	3.9269908170	-0.9830860325
0.4581489286	4.1887902048	1.0127097597
0.4581489286	4.4505895926	0.5339771771
0.4581489286	4.7123889804	-0.9842035162
0.4581489286	4.9741883682	-0.9841511715
0.4581489286	5.2359877560	0.5398588375
0.4581489286	5.4977871438	1.0137875667
